movie_title,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Mambo Italiano ,67,92,9,71,636,6239558,Comedy|Drama,5548,1033,0,67,Canada,R,5000000,2003,210,6.7,1.85,352
Wonderland ,91,104,10,93,715,1056102,Crime|Drama|Mystery|Thriller,18792,1315,0,153,USA,R,5000000,2003,436,6.6,1.85,1000
Do the Right Thing ,103,120,0,388,782,27545445,Drama,59524,2892,2,418,USA,R,6500000,1989,652,7.9,1.85,0
Harvard Man ,27,99,56,781,4000,56007,Comedy|Crime|Drama|Romance|Thriller,3754,6776,3,69,USA,R,5500000,2001,902,4.9,2.35,113
Le Havre ,205,93,592,36,232,611709,Comedy|Drama,15267,391,1,41,Finland,Not Rated,3850000,2011,67,7.2,1.85,0
Irreversible ,192,99,929,9,56,753501,Crime|Drama|Mystery|Thriller,87244,118,0,664,France,Not Rated,,2002,46,7.4,2.35,13000
R100 ,72,99,17,16,31,22770,Comedy|Drama,1658,81,0,12,Japan,Unrated,5500000,2013,17,6.1,1.85,543
Rang De Basanti ,33,157,85,199,397,2197331,Comedy|Drama|History|Romance,70233,1519,0,321,India,Not Rated,,2006,227,8.4,2.35,0
Animals ,22,90,4,290,934,,Drama,605,2030,0,8,USA,,,2014,697,6.2,2.35,679
Salvation Boulevard ,48,96,3,38,472,27445,Action|Comedy|Drama|Thriller,3788,561,5,31,USA,R,9000000,2011,39,5.3,1.85,1000
The Ten ,65,96,136,139,4000,766487,Comedy|Romance,15315,4883,4,117,USA,R,5250000,2007,543,5,1.85,915
A Room for Romeo Brass ,29,90,222,222,5000,18434,Comedy|Drama,4471,6111,2,47,UK,R,,1999,680,7.7,1.85,484
Headhunters ,284,100,77,27,286,1196752,Crime|Drama|Thriller,79353,385,3,121,Norway,R,30300000,2011,52,7.6,2.39,23000
Grabbers ,187,94,4,114,796,,Comedy|Horror|Sci-Fi|Thriller,13227,1832,0,70,UK,Not Rated,4000000,2012,567,6.3,2.35,11000
Saint Ralph ,47,98,12,149,393,795126,Comedy|Drama|Sport,4976,955,1,52,Canada,PG-13,6000000,2004,259,7.6,1.85,989
Miss Julie ,88,129,440,0,631,,Drama|Romance,2894,631,2,14,Norway,PG-13,5500000,2014,0,5.6,,0
Somewhere in Time ,41,103,82,32,208,,Drama|Fantasy|Romance,21049,454,2,249,USA,PG,5100000,1980,191,7.3,1.85,0
Dum Maaro Dum ,24,128,4,47,374,563699,Action|Crime|Drama|Thriller,3266,787,0,27,India,R,,2011,282,6.2,,421
Insidious: Chapter 2 ,318,106,0,482,852,83574831,Fantasy|Horror|Thriller,109214,2975,0,269,USA,PG-13,5000000,2013,618,6.6,2.35,35000
Saw II ,250,95,163,651,1000,87025093,Horror|Mystery,188679,4134,0,864,USA,R,4000000,2005,654,6.6,1.85,0
10 Cloverfield Lane ,411,104,16,82,14000,71897215,Drama|Horror|Mystery|Sci-Fi|Thriller,126893,14504,0,440,USA,PG-13,15000000,2016,338,7.3,2.35,33000
Jackass: The Movie ,106,87,79,218,608,64267897,Comedy|Documentary,67992,1770,0,327,USA,R,5000000,2002,362,6.6,1.85,0
Lights Out ,159,81,26,300,2000,56536016,Horror,13523,3344,0,95,USA,PG-13,4900000,2016,509,6.9,2.35,0
Paranormal Activity 3 ,251,94,24,434,581,104007828,Horror,76828,2371,0,314,USA,R,5000000,2011,438,5.8,1.85,24000
Ouija ,183,89,10,704,852,50820940,Fantasy|Horror,31915,5056,0,159,USA,PG-13,5000000,2014,707,4.4,2.35,18000
A Nightmare on Elm Street 3: Dream Warriors ,131,88,55,150,506,44793200,Action|Fantasy|Horror|Thriller,49820,1584,0,311,USA,X,4500000,1987,449,6.6,1.85,0
The Gift ,297,108,0,458,1000,43771291,Mystery|Thriller,79916,3215,1,279,USA,R,5000000,2015,562,7.1,2.35,15000
Instructions Not Included ,41,115,399,83,399,44456509,Comedy|Drama,22105,688,1,81,Mexico,PG-13,5000000,2013,89,7.6,1.85,14000
Paranormal Activity 4 ,248,96,24,113,235,53884821,Horror,51204,799,0,247,USA,R,5000000,2012,119,4.6,1.85,26000
The Robe ,42,135,28,275,726,36000000,Drama|History,6359,1920,1,69,USA,Unrated,5000000,1953,422,6.8,2.2,0
The Return of the Pink Panther ,33,113,688,80,462,,Comedy|Crime|Mystery,19596,971,0,73,UK,G,5000000,1975,278,7.1,2.35,620
Freddy's Dead: The Final Nightmare ,91,93,54,581,40000,34872293,Comedy|Fantasy|Horror|Thriller,30765,42002,0,252,USA,R,8500000,1991,618,4.9,1.85,963
Monster ,185,109,260,592,9000,34468224,Biography|Crime|Drama|Thriller,105568,11736,2,533,USA,R,4500000,2003,844,7.3,1.85,0
"20,000 Leagues Under the Sea ",69,127,130,51,617,,Adventure|Drama|Family|Fantasy|Sci-Fi,22123,799,0,108,USA,Approved,5000000,1954,53,7.2,1.37,0
Paranormal Activity: The Marked Ones ,220,101,52,332,510,32453345,Fantasy|Horror|Thriller,31791,2161,0,155,USA,R,5000000,2014,358,5,1.78,10000
The Elephant Man ,117,124,0,452,12000,,Biography|Drama,161972,13864,1,356,USA,PG,5000000,1980,754,8.2,2.35,9000
Dallas Buyers Club ,471,117,212,896,11000,27296514,Biography|Drama,326494,17738,0,340,USA,R,5000000,2013,3000,8,2.35,65000
The Lazarus Effect ,152,83,26,801,10000,25799043,Horror|Sci-Fi|Thriller,28513,11771,0,126,USA,PG-13,3300000,2015,830,5.2,2.35,0
Memento ,274,113,22000,379,716,25530884,Mystery|Thriller,845580,1997,0,2067,USA,R,9000000,2000,651,8.5,2.35,40000
Oculus ,336,104,59,202,972,27689474,Horror|Mystery,85688,2071,0,339,USA,R,5000000,2013,407,6.5,2.35,23000
Clerks II ,174,97,0,657,1000,24138847,Comedy,114797,2990,3,472,USA,R,5000000,2006,898,7.4,1.85,0
Billy Elliot ,151,110,335,34,838,21994911,Drama|Music,98354,1122,0,433,UK,R,5000000,2000,203,7.7,1.85,0
The Way Way Back ,276,103,214,424,7000,21501098,Comedy|Drama,115813,8375,1,216,USA,PG-13,5000000,2013,468,7.4,1.85,22000
House Party 2 ,12,94,0,287,901,19281235,Comedy|Drama|Music|Romance,3571,2523,0,11,USA,R,5000000,1991,413,5.1,1.85,232
The Man from Snowy River ,18,102,18,75,492,,Adventure|Drama|Family|Romance|Western,5894,854,0,56,Australia,PG,3500000,1982,155,7.3,2.35,0
Doug's 1st Movie ,28,77,0,73,2000,19421271,Animation|Comedy|Family,2448,2908,1,18,USA,G,5000000,1999,804,5,1.33,122
The Apostle ,95,134,3000,77,205,20733485,Drama,11622,428,1,157,USA,PG-13,5000000,1997,130,7.2,1.85,1000
Mommie Dearest ,74,129,24,157,977,,Biography|Drama,10564,2014,1,161,USA,R,5000000,1981,485,6.7,1.85,0
Our Idiot Brother ,179,90,37,1000,11000,24809547,Comedy|Drama,74875,15710,1,115,USA,R,5000000,2011,3000,6.4,1.85,11000
Race ,125,134,81,388,882,19097994,Biography|Drama|Sport,11744,2410,0,49,Canada,PG-13,,2016,845,7.1,2.35,0
The Players Club ,22,104,0,498,1000,23031390,Comedy|Drama,4345,2868,9,26,USA,R,4500000,1998,597,5.6,1.85,575
O ,92,95,596,697,1000,16017403,Drama|Romance|Thriller,17333,3300,2,153,USA,R,5000000,2001,835,6.2,1.85,0
"As Above, So Below ",196,93,66,161,1000,21197315,Horror|Mystery|Thriller,49948,1410,0,211,USA,R,5000000,2014,200,6.1,1.85,14000
Addicted ,9,106,23,467,1000,17382982,Drama|Thriller,5975,2840,0,33,USA,R,5000000,2014,694,5.2,1.85,0
Eve's Bayou ,31,109,148,426,2000,14821531,Drama,6915,3843,2,209,USA,R,6000000,1997,434,7.3,1.85,599
Still Alice ,309,101,25,423,17000,18656400,Drama,86077,19673,1,195,USA,PG-13,5000000,2014,2000,7.5,1.85,45000
The Egyptian ,15,139,345,422,535,,Drama|History,2498,2112,0,67,USA,Approved,5000000,1954,440,6.6,2.55,376
Nighthawks ,36,99,6,142,13000,,Action|Crime|Thriller,12519,14306,2,107,USA,R,5000000,1981,970,6.4,1.85,0
Friday the 13th Part VIII: Jason Takes Manhattan ,129,100,6,65,935,14343976,Adventure|Horror,22961,1327,0,291,USA,R,5000000,1989,120,4.5,1.85,1000
My Big Fat Greek Wedding ,168,95,38,249,567,241437427,Comedy|Family|Romance,102071,1495,3,756,USA,PG,5000000,2002,312,6.6,1.85,5000
Spring Breakers ,444,94,520,192,11000,14123773,Crime|Drama,108683,12306,4,561,USA,R,5000000,2012,892,5.3,2.35,25000
Halloween: The Curse of Michael Myers ,123,93,13,141,742,15126948,Horror|Thriller,20815,1227,0,335,USA,R,5000000,1995,152,4.9,1.85,0
Y Tu Mamá También ,173,106,0,19,269,13622333,Adventure|Comedy|Drama|Romance,91377,361,1,385,Mexico,R,2000000,2001,43,7.7,1.85,0
Shaun of the Dead ,246,99,1000,358,605,13464388,Comedy|Horror,395921,1686,6,859,UK,R,4000000,2004,427,8,2.35,19000
The Haunting of Molly Hartley ,74,82,7,664,1000,13350177,Drama|Horror|Thriller,7904,4856,5,113,USA,PG-13,5000000,2008,984,3.8,1.85,562
Lone Star ,68,135,407,111,11000,13269963,Drama|Mystery,23202,11400,2,173,USA,R,5000000,1996,189,7.6,2.35,0
Halloween 4: The Return of Michael Myers ,144,88,27,101,742,17768000,Horror|Thriller,29629,1136,0,374,USA,R,5000000,1988,120,5.9,1.85,0
April Fool's Day ,96,89,17,85,690,12947763,Horror|Mystery,10624,1160,0,125,USA,R,5000000,1986,190,6.2,2.35,0
Diner ,42,110,272,551,801,14100000,Comedy|Drama,14995,2943,6,87,USA,R,5000000,1982,796,7.2,1.85,0
Lone Wolf McQuade ,29,107,8,268,926,12200000,Action|Crime|Drama|Thriller|Western,7973,2383,0,65,USA,PG,5000000,1983,400,6.3,1.85,0
Apollo 18 ,228,86,17,205,520,17683670,Horror|Mystery|Sci-Fi|Thriller,47227,1520,0,323,USA,PG-13,5000000,2011,270,5.2,1.33,0
Sunshine Cleaning ,195,91,19,260,968,12055108,Comedy|Drama,61151,2528,0,134,USA,R,8000000,2008,934,6.9,2.35,0
No Escape ,203,103,66,13,155,27285953,Action|Thriller,48675,259,0,214,USA,R,5000000,2015,78,6.8,1.85,16000
The Beastmaster ,44,90,152,826,21000,,Action|Adventure|Fantasy,15345,23714,0,87,USA,PG,8000000,1982,982,6.2,1.85,0
Solomon and Sheba ,14,141,54,70,746,,Drama|History|Romance|War,2017,1332,2,33,USA,,5000000,1959,333,6.2,2.2,270
Fifty Shades of Black ,59,92,89,355,729,11675178,Comedy,9509,2848,4,53,USA,R,5000000,2016,706,3.5,,11000
Not Easily Broken ,45,99,1000,409,849,10572742,Drama|Romance,2326,2269,1,21,USA,PG-13,8000000,2009,578,6.1,1.85,738
A Farewell to Arms ,42,79,57,99,998,,Drama|Romance|War,3519,1284,1,46,USA,Unrated,800000,1932,164,6.6,1.37,213
The Perfect Match ,12,96,23,503,927,9658370,Comedy|Romance,1180,3552,6,9,USA,R,5000000,2016,509,4.5,,740
Digimon: The Movie ,29,82,99,44,93,9628751,Action|Adventure|Animation|Family|Sci-Fi,5164,315,0,65,USA,PG,5000000,2000,45,5.9,1.85,207
Saved! ,121,92,12,797,3000,8786715,Comedy|Drama,40274,5668,5,324,USA,PG-13,5000000,2004,835,6.9,1.85,0
The Barbarian Invasions ,135,112,66,21,150,3432342,Comedy|Crime|Drama|Mystery|Romance,24921,253,2,166,Canada,R,6000000,2003,28,7.7,2.35,0
Robin and Marian ,27,106,44,136,559,,Adventure|Drama|Romance,8930,1199,10,90,USA,PG,5000000,1976,249,6.6,1.85,672
The Forsaken ,56,90,23,560,847,6755271,Horror|Thriller,7319,3004,4,131,USA,R,5000000,2001,591,5.3,1.85,327
Force 10 from Navarone ,22,126,82,576,11000,,Action|Drama|War,13587,13591,2,80,UK,PG,5000000,1978,794,6.3,2.35,729
UHF ,59,150,3,448,859,6157157,Comedy|Drama,21416,3942,1,198,USA,PG-13,5000000,1989,448,7,1.85,0
Grandma's Boy ,61,90,4,556,2000,6088249,Comedy,67853,5202,0,202,USA,R,,2006,936,7,2.35,0
Slums of Beverly Hills ,60,91,84,572,1000,5480318,Comedy|Drama,9427,2691,0,79,USA,R,5000000,1998,778,6.6,1.85,462
Once Upon a Time in the West ,164,145,0,392,973,,Western,216005,2589,1,565,Italy,PG-13,5000000,1968,423,8.6,2.35,10000
Made ,81,95,4000,334,4000,5308707,Comedy|Crime|Drama|Thriller,15053,5245,2,165,USA,R,5000000,2001,585,6.4,1.85,393
Moon ,415,97,0,372,18000,5009677,Drama|Mystery|Sci-Fi,260607,19404,0,485,UK,R,5000000,2009,572,7.9,2.35,47000
Keeping Up with the Steins ,43,90,7,701,2000,4328294,Comedy,2719,5900,0,41,USA,PG-13,,2006,847,5.4,1.85,249
Sea Rex 3D: Journey to a Prehistoric World ,7,41,0,0,55,4074023,Documentary,296,55,0,4,UK,,5000000,2010,0,6.9,1.78,89
The Sweet Hereafter ,120,112,460,395,990,4306697,Drama,26720,2820,0,196,Canada,R,5000000,1997,900,7.7,2.35,920
Of Gods and Men ,195,122,22,32,186,3950029,Drama,12411,416,0,89,France,PG-13,4000000,2010,135,7.2,2.35,0
Bottle Shock ,109,110,19,39,25000,4040588,Comedy|Drama,12233,25676,0,89,USA,PG-13,5000000,2008,579,6.8,2.35,0
Jekyll and Hyde... Together Again ,21,87,3,83,922,,Comedy|Music|Sci-Fi,881,1324,0,32,USA,R,5000000,1982,162,6.2,,323
Heavenly Creatures ,93,108,0,88,14000,3049135,Biography|Crime|Drama|Romance|Thriller,50197,14574,2,265,New Zealand,R,5000000,1994,433,7.4,2.35,0
90 Minutes in Heaven ,12,121,35,473,4000,4700361,Drama,2047,6617,0,29,USA,PG-13,5000000,2015,849,4.6,2.35,0
Everything Must Go ,155,97,7,939,8000,2711210,Comedy|Drama,40305,10517,1,86,USA,R,5000000,2010,981,6.4,2.35,0
Zero Effect ,81,116,52,102,624,1980338,Comedy|Crime|Drama|Mystery|Thriller,12366,1209,2,151,USA,R,5000000,1998,385,7,1.85,507
The Machinist ,204,94,122,360,23000,1082044,Drama|Thriller,281649,24994,0,458,Spain,R,5000000,2004,1000,7.7,2.35,21000
Light Sleeper ,19,103,261,145,722,1100000,Crime|Drama,3665,1201,0,39,USA,R,5000000,1992,280,6.8,1.85,247
Kill the Messenger ,163,112,52,688,10000,2445646,Biography|Crime|Drama|Mystery|Thriller,32382,12897,1,99,USA,R,5000000,2014,963,7,2.35,13000
Rabbit Hole ,248,91,263,192,967,2221809,Drama,40618,1582,0,144,USA,PG-13,5000000,2010,289,7,1.85,0
Party Monster ,39,98,13,600,3000,296665,Biography|Crime|Drama|Thriller,12675,5185,1,158,USA,R,5000000,2003,971,6.3,1.85,0
Green Room ,322,95,57,233,727,3219029,Crime|Horror|Music|Thriller,28845,1836,0,125,USA,R,5000000,2015,442,7.1,2.35,10000
The Oh in Ohio ,50,88,0,276,740,,Comedy|Drama|Romance,5494,1665,0,56,USA,R,5000000,2006,625,5.6,2.35,255
Atlas Shrugged: Who Is John Galt? ,12,99,0,361,578,830210,Drama|Mystery|Sci-Fi,1900,3382,0,56,USA,PG-13,5000000,2014,435,4.4,,0
Bottle Rocket ,83,91,0,65,387,1040879,Comedy|Crime|Drama,54478,648,0,184,USA,R,7000000,1996,96,7.1,1.85,0
Albino Alligator ,37,97,18000,977,10000,326308,Crime|Drama|Thriller,6632,13718,3,69,USA,R,5000000,1996,1000,6.1,2.35,225
"Gandhi, My Father ",16,136,0,14,75,240425,Biography|Drama|History,1311,172,0,25,India,,,2007,45,7.4,2.35,133
Standard Operating Procedure ,121,118,239,0,6,228830,Crime|Documentary|War,3329,6,0,22,USA,R,,2008,0,7.5,2.35,489
Out of the Blue ,24,94,0,51,311,,Drama,1599,498,1,27,Canada,R,2200000,1980,59,7.2,1.85,274
Tucker and Dale vs Evil ,324,89,27,440,948,223615,Comedy|Horror,127842,2958,1,200,Canada,R,,2010,779,7.6,2.35,49000
"Lovely, Still ",27,90,6,940,3000,124720,Drama|Romance,1560,4987,0,15,USA,PG,5000000,2008,1000,7.3,1.85,777
Tycoon ,9,95,5,100,197,,Adventure|Drama|Romance,989,538,1,23,USA,Approved,3209000,1947,116,6.2,1.37,44
Desert Blue ,31,90,204,697,1000,99147,Drama,1884,3207,3,28,USA,R,2000000,1998,697,6.2,1.85,69
Decoys ,35,95,3,383,889,,Comedy|Horror|Sci-Fi,4041,2984,0,66,Canada,R,5000000,2004,680,4.6,1.85,174
The Visit ,371,94,0,99,432,65069140,Horror|Thriller,65299,1010,,455,USA,PG-13,5000000,2015,309,6.2,1.85,27000
Redacted ,133,90,0,15,343,65087,Crime|Thriller|War,8824,408,0,108,USA,R,5000000,2007,29,6.2,1.85,559
Fascination ,13,103,34,227,811,16066,Mystery|Romance|Thriller,1207,1789,0,44,Germany,R,5000000,2004,522,3.3,2.35,40
Saving Grace ,9,60,,904,1000,,Drama|Fantasy,3852,5203,1,47,USA,TV-MA,,,1000,7.5,1.78,634
Area 51 ,56,91,110,14,46,,Horror|Sci-Fi|Thriller,7888,117,0,55,USA,R,5000000,2015,21,4.2,,0
Sleep Tight ,191,102,57,78,331,,Drama|Horror|Thriller,23756,526,0,48,Spain,Not Rated,5000000,2011,93,7.2,2.35,0
The Cottage ,80,92,46,141,570,,Comedy|Crime|Horror|Thriller,10056,1258,0,82,UK,Unrated,2500000,2008,337,6.2,2.35,639
Dead Like Me: Life After Death ,19,87,65,686,866,,Comedy|Drama|Fantasy,10734,3724,1,80,USA,R,5000000,2009,738,6.1,1.78,887
Farce of the Penguins ,19,80,799,854,3000,,Animation|Comedy,4322,10727,0,47,USA,R,,2006,2000,4.2,1.85,419
Flying By ,,90,0,483,695,,Drama|Family|Music,215,3217,6,2,USA,PG-13,,2009,617,4.5,,38
Psych ,38,44,,816,1000,,Comedy|Crime|Mystery,67315,4092,2,127,USA,TV-PG,,,922,8.4,1.78,0
Rudderless ,44,105,0,394,745,37440,Comedy|Drama|Music,12672,1986,1,60,USA,R,5000000,2014,508,7.5,,0
Henry & Me ,3,67,0,388,979,,Animation|Family,83,2509,2,1,USA,PG,10000000,2014,732,6.7,,165
Christmas Eve ,6,95,7,541,989,,Comedy,1091,3514,7,15,USA,PG,,2015,970,5.1,,0
We Have Your Husband ,,87,49,601,708,,Crime|Drama|Thriller,216,3059,1,3,USA,TV-PG,5000000,2011,699,5.5,1.78,58
Dying of the Light ,64,94,261,179,12000,,Drama|Thriller,6964,12676,1,47,Bahamas,R,5000000,2014,316,4.4,2.35,0
Born of War ,8,109,3,126,1000,,Action|Drama|Thriller|War,237,1681,3,3,UK,R,5000000,2014,266,4.4,,190
Capricorn One ,64,130,0,826,1000,,Action|Sci-Fi|Thriller,15988,5191,0,153,USA,PG,5000000,1977,849,6.8,2.35,2000
Should've Been Romeo ,2,,3,723,975,,Comedy|Drama,38,4991,15,2,USA,,5000000,2012,900,6.7,,35
Running Forever ,,88,14,668,784,,Family,8,3021,2,,USA,,5000000,2015,763,8.6,,49
Yoga Hosers ,35,88,0,1000,40000,,Comedy|Fantasy|Horror|Thriller,849,46115,7,4,USA,PG-13,5000000,2016,3000,4.8,,0
Navy Seals vs. Zombies ,21,97,20,538,741,,Action|Horror,928,2849,1,14,USA,,,2015,615,3.4,,0
I Served the King of England ,99,113,44,4,61,617228,Comedy|Drama|Romance|War,6183,92,1,27,Czech Republic,R,84450000,2006,12,7.4,1.85,1000
Soul Kitchen ,115,99,766,269,595,274385,Comedy|Drama,29203,1519,3,26,Germany,,4000000,2009,486,7.3,1.85,0
Sling Blade ,104,148,0,263,3000,24475416,Drama,72443,3967,0,309,USA,R,890000,1996,324,8,1.85,0
The Awakening ,195,107,58,537,874,,Horror|Thriller,46347,2363,1,112,UK,R,3000000,2011,579,6.5,2.35,10000
Hostel ,303,93,0,581,1000,47277326,Horror,138814,2990,0,1516,USA,R,4800000,2005,1000,5.9,2.35,0
Tristram Shandy: A Cock and Bull Story ,122,94,187,427,1000,1247453,Comedy|Drama,11202,3690,0,123,UK,R,2800000,2005,887,6.8,2.35,750
Take Shelter ,359,121,337,41,982,1729969,Drama|Thriller,68211,1520,0,219,USA,R,5000000,2011,463,7.4,2.35,14000
Lady in White ,130,118,7,339,968,1705139,Fantasy|Horror|Mystery|Thriller,4695,2545,0,69,USA,R,4700000,1988,733,6.7,1.85,0
Driving Lessons ,64,98,16,621,10000,238774,Comedy|Drama,9611,11703,0,70,UK,PG-13,,2006,838,6.8,1.85,864
Let's Kill Ward's Wife ,13,82,0,316,927,,Comedy|Crime,4247,2469,2,11,USA,Unrated,5000000,2014,833,5.4,,0
The Texas Chainsaw Massacre 2 ,159,101,365,14,237,8025872,Comedy|Horror,19234,302,3,258,USA,X,4700000,1986,28,5.5,1.85,0
Pat Garrett & Billy the Kid ,54,106,541,372,773,,Biography|Drama|Romance|Western,13467,2409,0,106,USA,R,4638783,1973,476,7.4,2.35,0
Only God Forgives ,440,90,0,428,33000,778565,Crime|Drama,83234,34779,1,475,Denmark,R,4800000,2013,1000,5.7,1.85,30000
Camping sauvage ,7,79,0,20,226,,Drama,262,286,0,6,France,,,2005,40,5.4,,11
Without Men ,4,87,20,329,571,,Comedy,1427,2006,6,12,USA,R,4700000,2011,345,3.2,,491
Barfi ,1,,0,0,5,,Comedy|Romance,57,5,2,1,India,,,2013,0,7.1,,2
Dear Frankie ,96,105,11,16,18000,1340891,Drama|Romance,18940,18105,0,182,UK,PG-13,,2004,66,7.8,1.85,2000
All Hat ,8,89,0,413,584,,Western,436,2668,2,8,Canada,R,5000000,2007,580,5.3,2.35,31
The Names of Love ,87,100,3,9,74,513836,Comedy|Drama|Romance,6304,143,1,21,France,R,4600000,2010,52,7.2,1.85,0
Treading Water ,10,92,4,140,943,,Comedy|Drama,421,1795,1,3,Mexico,,4700000,2013,480,6.2,,199
Savage Grace ,121,97,4,577,13000,434417,Drama,8867,15093,1,65,Spain,Not Rated,4600000,2007,1000,5.9,1.85,0
Out of the Blue ,43,100,0,3,109,728,Crime|Drama,2776,122,0,22,New Zealand,,,2006,10,7.3,1.85,285
Police Academy ,45,96,37,542,801,81200000,Comedy,87739,3113,0,133,USA,R,4500000,1984,760,6.7,1.85,0
The Blue Lagoon ,36,104,116,83,1000,,Adventure|Drama|Romance,50125,1662,0,140,USA,R,4500000,1980,511,5.7,1.85,0
Four Weddings and a Funeral ,84,117,179,239,1000,52700832,Comedy|Drama|Romance,107923,1862,4,197,UK,R,4500000,1994,398,7.1,1.66,0
Fast Times at Ridgemont High ,118,90,143,811,1000,,Comedy|Drama,71217,5002,1,228,USA,X,4500000,1982,901,7.2,1.85,0
Moby Dick ,42,115,1000,68,232,,Adventure|Drama,13474,588,0,115,USA,Unrated,4500000,1956,169,7.4,1.66,0
25th Hour ,202,108,0,346,22000,13060843,Drama,149528,26050,0,454,USA,R,15000000,2002,3000,7.7,2.35,0
Secrets and Lies ,5,43,,298,562,,Crime|Drama,6762,1587,0,27,USA,,,,560,7.7,16,2000
Bound ,120,109,0,126,3000,3798532,Crime|Drama|Romance|Thriller,41138,3668,0,208,USA,R,4500000,1996,441,7.4,1.85,2000
Requiem for a Dream ,234,102,0,167,1000,3609278,Drama,573541,2235,0,1916,USA,R,4500000,2000,1000,8.4,1.37,38000
State Fair ,17,100,9,37,188,,Musical|Romance,2756,496,2,55,USA,Approved,,1945,135,7.1,1.37,501
Tango ,35,115,98,4,341,1687311,Drama|Musical,2412,371,3,40,Spain,PG-13,700000000,1998,26,7.2,2,539
Salvador ,48,122,0,491,854,,Drama|History|Thriller|War,15175,2762,0,89,UK,R,4500000,1986,652,7.5,1.85,1000
Moms' Night Out ,49,98,10,402,589,10429707,Comedy,10483,2705,,125,USA,PG,5000000,2014,416,5.4,2.35,0
Donnie Darko ,283,133,219,701,15000,727883,Drama|Sci-Fi|Thriller,580999,17040,1,2110,USA,R,4500000,2001,933,8.1,2.35,33000
Saving Private Perez ,16,105,5,122,274,1391770,Adventure|Comedy|Western,1592,793,6,14,Mexico,PG-13,,2011,154,6,2.35,0
Character ,54,122,4,3,25,713413,Crime|Drama|Mystery,9171,48,1,68,Netherlands,R,4500000,1997,20,7.8,1.85,689
Spun ,92,106,68,391,835,410241,Comedy|Crime|Drama,32357,2110,0,199,USA,R,2000000,2002,601,6.8,1.85,3000
Life During Wartime ,159,98,377,844,1000,278821,Comedy|Drama,5465,5041,1,37,USA,R,,2009,887,6.5,1.85,0
Lady Vengeance ,202,112,0,38,717,211667,Crime|Drama,53508,907,0,131,South Korea,R,4200000000,2005,126,7.7,2.35,4000
Mozart's Sister ,50,120,0,9,24,706622,Biography|Drama|Music|Romance,1213,53,2,17,France,,,2010,12,6.4,1.85,0
Mean Machine ,54,99,0,798,26000,92191,Comedy|Drama|Sport,29463,29325,1,84,UK,R,2500000,2001,1000,6.5,1.85,0
Exiled ,98,110,143,76,155,49413,Action|Crime|Thriller,6919,398,0,26,Hong Kong,R,35000000,2006,96,7.3,2.35,528
Blackthorn ,92,102,3,327,820,199652,Action|Adventure|Western,7390,1950,0,40,Spain,R,,2011,356,6.6,2.35,0
Lilya 4-Ever ,112,109,187,0,129,181655,Crime|Drama,35464,131,1,206,Sweden,R,,2002,2,7.9,1.85,0
After.Life ,138,104,0,329,14000,108229,Drama|Horror|Mystery|Thriller,30836,15860,1,137,USA,R,4500000,2009,1000,5.9,2.35,7000
Fugly ,9,134,0,62,327,,Drama|Thriller,781,496,4,7,India,,,2014,82,4.7,,62
One Flew Over the Cuckoo's Nest ,149,133,869,425,888,112000000,Drama,680041,2176,0,760,USA,R,4400000,1975,721,8.7,1.85,32000
R.L. Stine's Monsterville: The Cabinet of Souls ,5,85,358,212,19000,,Comedy,917,20397,3,4,USA,PG,4400000,2015,570,5.9,1.78,224
Silent Movie ,39,87,0,753,898,,Comedy|Romance,12666,2951,0,61,USA,PG,4400000,1976,842,6.7,1.85,629
Airlift ,39,130,6,12,85,,Action|Drama|History|Thriller|War,30977,151,1,178,India,,4400000,2016,26,8.5,2.35,10000
Anne of Green Gables ,2,199,,505,662,,Drama|Family,14251,2667,0,74,Canada,TV-G,,,517,8.4,1.33,0
Falcon Rising ,29,103,249,261,2000,8691,Action|Adventure,4952,3089,1,32,USA,R,4500000,2014,298,5.8,,0
The Sweeney ,111,112,63,422,2000,26345,Action|Crime|Drama,16445,4810,4,99,UK,R,3000000,2012,1000,6.1,2.35,0
Sexy Beast ,149,89,143,100,1000,6940281,Crime|Thriller,43135,1291,6,346,UK,R,,2000,146,7.3,2.35,0
Easy Money ,90,124,79,93,309,188870,Action|Crime|Drama|Thriller,13443,857,1,25,Sweden,R,,2010,254,6.7,2.35,0
